id,name,languages__id,species__id,ipa,audio,grammatical_info,plural_form,stem,root,basic_term,meaning,literal_translation,usage,source_language,source_form,linguistic_notes,related_lexemes,categories__ids,habitats__ids,introduced,uses__ids,importance,associations,ethnobiological_notes,comment,source,refs__ids,original_source
papioursinus-xkv-0,tshwe̦ne,xkv,papioursinus,,,,,,,,,,,,,,,,,,,,,,,,dickens1986[268],
raphiceruscampestris-xkv-0,púrzúbúrzú ,xkv,raphiceruscampestris,,,,,,,,steenbuck,,,,,,,,,,,,,,,,dickens1986[288],
sylvicapragrimmia-xkv-0,phuchi,xkv,sylvicapragrimmia,,,,,,,,,,,,,,,,,,,,,,,,dickens1986[274],
taurotragusoryx-xkv-0,phóxó,xkv,taurotragusoryx,,,,,,,,,,,,,,,,,,,,,,,,dickens1986[274],
tragelaphusstrepsiceros-xkv-0,cho̦ló̦,xkv,tragelaphusstrepsiceros,,,,,,,,,,,,,,,,,,,,,,,,dickens1986[273],
xerusinauris-xkv-0,chaqarú,xkv,xerusinauris,,,,,,,,,,,,,,,,,,,,,,,,dickens1986[277],
canismesomelas-xuu-a-0,póó,xuu-a,canismesomelas,,,,,,,,,,,,,,,,,,,,,,,,fehnnotes[],
connochaetestaurinus-xuu-a-0,ǀʼé,xuu-a,connochaetestaurinus,,,,,,,,wildebeest,,,,,,,,,,,,,,,,heine1999[122],
dicerosbicornis-xuu-a-0,ǀqhí:,xuu-a,dicerosbicornis,,,,,,,,rhinocerus,,,,,,,,,,,,,,,,traillnotes[],
giraffacamelopardalis-xuu-a-0,!ná:bè,xuu-a,giraffacamelopardalis,,,,,,,,,,,,,,,,,,,,,,,,traillnotes[],
hippopotamusamphibius-xuu-a-0,xèù,xuu-a,hippopotamusamphibius,,,,,,,,,,,,,,,,,,,,,,,,heine1999[121],
hippopotamusamphibius-xuu-a-1,xáō,xuu-a,hippopotamusamphibius,,,,,,,,,,,,,,,,,,,,,,,,heine1999[121],
loxodontaafricana-xuu-a-0,ǂxōà,xuu-a,loxodontaafricana,,,,,,,,,,,,,,,,,,,,,,,,fehnnotes[],
manistemminckii-xuu-a-0,ŋǁámí,xuu-a,manistemminckii,,,,,,,,,,,,,,,,,,,,,,,,fehnnotes[],
mellivoracapensis-xuu-a-0,ǀʰárá ,xuu-a,mellivoracapensis,,,,,,,,,,,,,,,,,,,,,,,,fehnnotes[],
orycteropusafer-xuu-a-0,góò,xuu-a,orycteropusafer,,,,,,,,,,,,,,,,,,,,,,,,fehnnotes[],
oryxgazella-xuu-a-0,ǀxô:,xuu-a,oryxgazella,,,,,,,,,,,,,,,,,,,,,,,,traillnotes[],
pantheraleo-xuu-a-0,xàḿ,xuu-a,pantheraleo,,,,,,,,,,,,,,,,,,,,,,,,heine1999[121],
pantheraleo-xuu-a-1,ǂnî:,xuu-a,pantheraleo,,,,,,,,,,,,,,,,,,,,,,,,heine1999[121],
pantheraparduspardus-xuu-a-0,!ʔóē,xuu-a,pantheraparduspardus,,,,,,,,,,,,,,,,,,,,,,,,traillnotes[],
papioursinus-xuu-a-0,ŋgúyà,xuu-a,papioursinus,,,,,,,,,,,,,,,,,,,,,,,,fehnnotes[],
papioursinus-xuu-a-1,g!eru,xuu-a,papioursinus,,,,,,,,,,,,,,,,,,,,,,,,fehnnotes[],
pedetescapensis-xuu-a-0,ǁʔārá,xuu-a,pedetescapensis,,,,,,,,,,,,,,,,,,,,,,,,fehnnotes[],
pedetescapensis-xuu-a-1,gǂōō,xuu-a,pedetescapensis,,,,,,,,,,,,,,,,,,,,,,,,fehnnotes[],
phacochoerusaethiopicus-xuu-a-0,ǁxūú,xuu-a,phacochoerusaethiopicus,,,,,,,,,,,,,,,,,,,,,,,,fehnnotes[],
raphiceruscampestris-xuu-a-0,!gāẽ̄,xuu-a,raphiceruscampestris,,,,,,,,,,,,,,,,,,,,,,,,traillnotes[],
struthiocamelus-xuu-a-0,ǀgārō,xuu-a,struthiocamelus,,,,,,,,,,,,,,,,,,,,,,,,traillnotes[],
taurotragusoryx-xuu-a-0,dú:̀,xuu-a,taurotragusoryx,,,,,,,,,,,,,,,,,,,,,,,,traillnotes[],
tragelaphusstrepsiceros-xuu-a-0,dóá,xuu-a,tragelaphusstrepsiceros,,,,,,,,,,,,,,,,,,,,,,,,traillnotes[],
canismesomelas-xuu-b-0,pòò,xuu-b,canismesomelas,,,,,,,,,,,,,,,,,,,,,,,,fehnnotes[],
dicerosbicornis-xuu-b-0,ǀqhí:,xuu-b,dicerosbicornis,,,,,,,,rhinocerus,,,,,,,,,,,,,,,,traillnotes[],
giraffacamelopardalis-xuu-b-0,!ná:bè,xuu-b,giraffacamelopardalis,,,,,,,,,,,,,,,,,,,,,,,,traillnotes[],
loxodontaafricana-xuu-b-0,ǂxōà,xuu-b,loxodontaafricana,,,,,,,,,,,,,,,,,,,,,,,,fehnnotes[],
