id,scientific_name,species_description,english_name,kingdom,order,family,genus,characteristics,biotope,ecoregions__ids,countries__ids,general_uses,notes,refs__ids,wikipedia_url,eol_id,links
mimusopszeyheri,Mimusops zeyheri,,Red milkwood,Plantae,Ericales,Sapotaceae,Mimusops,,,AT0709,"BW,NA",,,,http://en.wikipedia.org/wiki/Mimusops_zeyheri,1154193,
miniopterusfraterculus,Miniopterus fraterculus,,Lesser long-fingered bat,Animalia,Chiroptera,Vespertilionidae,Miniopterus,"insectivore; length: 10 cm; fur colour is variable, mouse-like face; prominent widely separated ears, long tail entirely enclosed in interfemoral membrane;","forest, shrubland","AT1004,AT1012,AT1003,AT0725,AT0719,AT1006","MZ,ZA,ZW",,,stuartstuart2007[60],http://en.wikipedia.org/wiki/Miniopterus_fraterculus,289553,
miniopterusinflatus,Miniopterus inflatus,,Greater long-fingered bat,Animalia,Chiroptera,Vespertilionidae,Miniopterus,"insectivore; length: 11 cm; fur colour is variable, mouse-like face; prominent widely separated ears, long tail entirely enclosed in interfemoral membrane;",forest,"AT1316,AT0702,AT1309,AT0719,AT1006","NA,ZW",,,stuartstuart2007[60],http://en.wikipedia.org/wiki/Miniopterus_inflatus,999165,
miniopterusschreibersi,Miniopterus schreibersi,,Schreibers's long-fingered bat,Animalia,Chiroptera,Vespertilionidae,Miniopterus,"insectivore; body-length: 5-6 cm, wing-span: 30-35 cm; the dorsal pelage is grey-brown the  underside is lighter; the wingmembrane is almost black; the tail is almost a long as the body (5 cm); the snout is short and the ears relatively small;","savanna, grassland, mountains","AT1316,AT0702,AT0907,AT0902,AT0709,AT0726,AT0908,AT1309,AT1322,AT1201,AT1202,AT1203,AT1009,AT1004,AT1012,AT0116,AT0119,AT0717,AT0719,AT0128","BW,MZ,NA,ZA,ZW",,,cillie1997[209],http://en.wikipedia.org/wiki/Miniopterus_schreibersi,1010972,
mirafra,Mirafra,,Mirafra larks,Animalia,,,,,,,,,,,http://en.wikipedia.org/wiki/Mirafra,92528,
mirafracantillans,Mirafra cantillans,,Western Singing Bush Lark,Animalia,Passeriformes,Alaudidae,Mirafra,,,AA1302;AT0108;AT0112;AT0705;AT0711;AT0714;AT0715;AT0716;AT0722;AT1005;AT1007;AT1302;AT1306;AT1320;IM0111;IM0151;IM0166;IM0201;IM0206;IM0207;IM0209;IM1301;IM1401,OM;TZ;KE;AU;IN;ET;SA;UG;GH,,,,,1048065,
mirafrarufocinnamomea,Mirafra rufocinnamomea,,Flappet Lark,Animalia,Passeriformes,Alaudidae,Mirafra,,,AT0101;AT0108;AT0705;AT0706;AT0707;AT0714;AT0716;AT0721;AT0725;AT1013;AT1401,RW;TZ;KE;ZA;NG;UG;GH,,,,,915973,
mirafrasabota,Mirafra sabota,,Sabota lark,Animalia,Passeriformes,Alaudidae,Mirafra,,,AT0709,"BW,NA",,,,http://en.wikipedia.org/wiki/Mirafra_sabota,915974,
miroungaleonina,Mirounga leonina,,Southern elephant seal,Animalia,Carnivora,Phocidae,Mirounga,"carnivore; length: 4,5-6,5 m; greyish-brown to brown fur; males have a prominent swollen snout, older bulls are often heavily scarred on the head and shoulders;",marine habitat,,ZA,,,stuartstuart2007[250],http://en.wikipedia.org/wiki/Mirounga_leonina,328639,
mitracarpushirtus,Mitracarpus hirtus,,tropical girdlepod,Plantae,Gentianales,Rubiaceae,Mitracarpus,,,AT0114;AT0130;AT0707;AT0713;AT0722,BF;ML;BJ;NG;SN;GN,,,,,1106664,
mitragynainermis,Mitragyna inermis,,,Plantae,Gentianales,Rubiaceae,Mitragyna,,,AT0707;AT0713;AT0722;AT0903,ML;FR;BF;BJ,,,,,1106501,
mollugonudicaulis,Mollugo nudicaulis,,Naked-stem Carpetweed,Plantae,Caryophyllales,Molluginaceae,Mollugo,,,AT0202;AT0713;AT0722,MG;BF;BJ;NG,,,,,486751,
momordica,Momordica,,,,,,,,,,,,,,,61243,
momordicabalsamina,Momordica balsamina,,Balsam apple,Plantae,Cucurbitales,Cucurbitaceae,Momordica,,,AT1309,"BW,NA,ZA",,,,http://en.wikipedia.org/wiki/Momordica_balsamina,584305,
momordicacharantia,Momordica charantia,,bitter melon,Plantae,Cucurbitales,Cucurbitaceae,Momordica,,,AT0130;AT0707;AT0722;NT0109;NT0137;NT0215;PA0445,DO;FR;CO;DE;BF;US;LR;SN;IN;ES,,,,,584304,
monechmaciliatum,Monechma ciliatum,,,,,,,,,AT0707;AT0713;AT0722,ML;BF;SN;BJ;NG,,,,,5633977,
monechmafoliosum,Monechma foliosum,,Perdebos,Plantae,Lamiales,Acanthaceae,Monechma,,,AT1309,"BW,NA,ZA",,http://www.theplantlist.org/tpl1.1/record/tro-102239,vanderwalt1999[80],http://en.wikipedia.org/wiki/Monechma,,
monechmagenistifolium,Monechma genistifolium,,Perdebos,Plantae,Lamiales,Acanthaceae,Monechma,,,AT1309,"BW,NA,ZA",,http://www.theplantlist.org/tpl1.1/record/tro-102240,,http://en.wikipedia.org/wiki/Monechma,deleted,
monechmaincanum,Monechma incanum,,Blue bush,Plantae,Lamiales,Acanthaceae,Monechma,"0,5 m tall, blue-grey coloured hairy, leafy bush, woody, sparse white flowers, grows in dune valleys or near sand pans and saline depressions",,AT1309,"BW,NA,ZA",,,,http://en.wikipedia.org/wiki/Monechma,5633997,
monechmandellenselindaujmiegeheine,Monechma ndellense (Lindau) J.Miège & Heine,,,,,,,,,,,,,,,5634007,
monochoriabrevipetiolata,Monochoria brevipetiolata,,,Plantae,Commelinales,Pontederiaceae,Monochoria,,,,,,,,,1116229,
monodoramyristica,Monodora myristica,,calabash nutmeg,Plantae,Magnoliales,Annonaceae,Monodora,,,AT0111;AT0130,GN;CI;LR;GH,,,,,305022,
monopeltis,Monopeltis,,Wedge-snouted worm lizard,Animalia,Squamata,Amphisbaenidae,,,,AT0709,"BW,NA",,,,http://en.wikipedia.org/wiki/Monopeltis,35596,
monsoniasenegalensis,Monsonia senegalensis,,Annual dysentery-flower,Viridiplantae,Geraniales,Geraniaceae,Monsonia,,,,,,,,,2885861,
montagnea,Montagnea,,Montagnea sp.,Plantae,Agaricales,Agaricaceae,Montagnea,,,AT1309,"BW,NA,ZA",,,,http://en.wikipedia.org/wiki/Montagnea_sp,6726595,
monticolarupestris,Monticola rupestris,,Cape rock thrush,Animalia,Passeriformes,Turdidae,Monticola,,,AT0709,"BW,ZA",,,,http://en.wikipedia.org/wiki/Monticola_rupestris,1052796,
mopscondylurus,Mops condylurus,,Angolan free-tailed bat,Animalia,Chiroptera,Molossidae,Mops,insectivore; length: 12 cm; dark brown back and off-white abdomen; part of the tail extends beyond the interfemoral membrane; the upper lip is wrinkled;,"savanna, woodland","AT0116,AT0119,AT1004,AT1012,AT0725,AT0717,AT0719,AT0128","MZ,ZA,ZW",,,stuartstuart2007[76],http://en.wikipedia.org/wiki/Mops_condylurus,328870,
mopsmidas,Mops midas,,Midas' free-tailed bat,Animalia,Chiroptera,Molossidae,Mops,"insectivore; length: 14 cm; wing-span:45 cm; white flecked dark brown back, paler underparts; the tip of the tail is not enclosed in the interfemoral membrane; wrinkled upper lip;","savanna, woodland, swamps","AT0907,AT0725,AT0709,AT0726,AT0719,AT0717,AT1006","BW,ZA,ZW",,,stuartstuart2007[76],http://en.wikipedia.org/wiki/Mops_midas,328873,
moringaoleifera,Moringa oleifera,,Drumstick Tree,Plantae,Brassicales,Moringaceae,Moringa,,,AT0125;AT0707;AT0715;AT0722,ET;FR;TZ;SN;BF,,,,,486251,
mormopterusacetabulosus,Mormopterus acetabulosus,,Natal free-tailed bat,Animalia,Chiroptera,Molossidae,Mormopterus,insectivore; tail not entirely enclosed in interfemoral membrane; large rounded ears;,"shrubland, woodland",AT0116,ZA,,,stuartstuart2007[74],http://en.wikipedia.org/wiki/Mormopterus_acetabulosus,328883,
mormopteruspetrophilus,Mormopterus petrophilus,,Robert's flat-headed bat,Animalia,Chiroptera,Molossidae,Mormopterus,"insectivore; length: 11 cm, wing-span:26 cm; dark brown to reddish-brown fur; large rounded ears; tail not entirely inclosed in interfemoral membrane;",rocky area,"AT1315,AT1316,AT1314,AT1322,AT1203,AT0709,AT1009,AT0717,AT0725,AT0719","BW,MZ,NA,ZA,ZW",,,stuartstuart2007[74],http://en.wikipedia.org/wiki/Mormopterus_petrophilus,328890,
mormyropsanguilloides,Mormyrops anguilloides,,Cornish jack,Animalia,Osteoglossiformes,Mormyridae,Mormyrops,,,,,,,,,208738,
mormyrusrume,Mormyrus rume,,Trunkfish,Animalia,Osteoglossiformes,Mormyridae,Mormyrus,,,,,,,,,1156574,
morphacrisfasciata,Morphacris fasciata,,,Animalia,Orthoptera,Acrididae,Morphacris,,,,,,,,,494121,
motacillacapensis,Motacilla capensis,,Cape wagtail,Animalia,Passeriformes,Motacillidae,Motacilla,,,AT0709,"BW,ZA",,,,http://en.wikipedia.org/wiki/Motacilla_capensis,1051313,
motacillaflava,Motacilla flava,,Western Yellow Wagtail,Animalia,Passeriformes,Motacillidae,Motacilla,,,AT0108;AT0719;AT0722;AT1007;IM0126;PA0405;PA0436;PA0445;PA0608;PA1209;PA1212;PA1221,TZ;PT;DE;NE;ES;IN;ET;SE;MZ,,,,,8846611,
mukiamaderaspatana,Mukia maderaspatana,,,Plantae,Cucurbitales,Cucurbitaceae,Mukia,,,AT0713;AT0722;IM1001,BF;MY;SN;BJ,,,,,2895746,
munduleasericea,Mundulea sericea,,Cork bush,Plantae,Fabales,Fabaceae,Mundulea,,,AT0709,"BW,NA",,,,http://en.wikipedia.org/wiki/Mundulea_sericea,687024,
mungosmungo,Mungos mungo,,Banded mongoose,Animalia,Carnivora,Herpestidae,Mungos,carnivore; body-length: 30-45 cm; the colour varies from light grey to reddish-brown with dark crossbands on the back; the ears are small and round; the snout is pointed;,"savanna, scrubforest, grassland, woodland, rocky area","AT1309,AT0702,AT1309,AT0709,AT0726,AT0725,AT0128,AT0717,AT0119","BW,MZ,NA.ZA,ZW",,,cillie1997[160],http://en.wikipedia.org/wiki/Mungos_mungo,311541,
murdanniasimplex,Murdannia simplex,,,Plantae,Commelinales,Commelinaceae,Murdannia,,,AT0704,TZ,,,,,1116140,
mus,Mus,,Mice (Sg. Mouse),Animalia,Rodentia,Muridae,Mus,,,,,,,,http://en.wikipedia.org/wiki/Mouse,42344,
musca,Musca,,,Metazoa,Diptera,Muscidae,Musca,,,,,,,,,12061451,
musindutus,Mus indutus,,Desert pygmy mouse,Animalia,Rodentia,Muridae,Mus,,,AT1309,"BW,NA,ZA",,,,http://en.wikipedia.org/wiki/Mus_indutus,1179235,
musminutoides,Mus minutoides,,Southern African pygmy mouse,Animalia,Rodentia,Muridae,Mus,"herbivore; length: 10 cm, tail-length: 4 cm; pale brown coloured, belly white;","savanna, grassland, woodland","AT0116,AT0119,AT0128,AT0717,AT0719,AT0725,AT0726,AT1003,AT1004,AT1009,AT1012,AT1201,AT1202,AT1203,AT1314,AT1322",,,,stuartstuart2007[120],http://en.wikipedia.org/wiki/Mus_minutoides,1179241,
musmusculus,Mus musculus,,House mouse,Animalia,Rodentia,Muridae,Mus,"herbivore; length: 16 cm, tail-length: 9 cm; grey-brown coloured, belly lighter; associated with human dwellings,",human settlements,"AT0116,AT0709,AT0717,AT0719,AT0725,AT1003,AT1004,AT1009,AT1012,AT1201,AT1202,AT1203,AT1309,AT1314,AT1315,AT1316,AT1322",,,,stuartstuart2007[122],http://en.wikipedia.org/wiki/Mus_musculus,328450,
musneavei,Mus neavei,,Neave's mouse,Animalia,Rodentia,Muridae,Mus,"herbivore; length: 10 cm, tail-length: 4 cm; greyish-brown coloured, belly white;","savanna, grassland, woodland","AT0119,AT0128,AT1004,AT1006,AT0709,AT0717,AT0719,AT0725,AT0726",,,,stuartstuart2007[120],http://en.wikipedia.org/wiki/Mus_neavei,1179243,
musorangiae,Mus orangiae,,Orange mouse,Animalia,Rodentia,Muridae,Mus,"herbivore; length: 10 cm, tail-length: 4 cm; greyish-brown coloured, belly white;","grassland, rocky area, desert",,,,,stuartstuart2007[120],http://en.wikipedia.org/wiki/Mus_orangiae,1179244,
mussetzeri,Mus setzeri,,Setzer's pygmy mouse,Animalia,Rodentia,Muridae,Mus,"herbivore; length: 10 cm, tail-length: 4 cm; greyish-brown coloured, belly white;","savanna, grassland, woodland","AT0709,AT0726","BW,NA",,,stuartstuart2007[120],http://en.wikipedia.org/wiki/Mus_setzeri,1179251,
mustriton,Mus triton,,Gray-bellied mouse,Animalia,Rodentia,Muridae,Mus,"herbivore; length: 10 cm, tail-length: 4-5 cm; greyish-brown coloured, belly grey;","savanna, grassland, woodland",AT0725,"MZ,ZW",,,stuartstuart2007[120],http://en.wikipedia.org/wiki/Mus_triton,1179258,
mylabris,Mylabris,,Blister beelte,Animalia,Coleoptera,Meloidae,Mylabris,,,AT0709,"BW,ZA",,,,http://en.wikipedia.org/wiki/Mylabris_sp,1407030,
myomysdaltoni,Myomys daltoni,,Dalton's Mouse,Animalia,Rodentia,Muridae,Myomys,,,,,,,,,1179262,
myomysverreauxii,Myomys verreauxii,,Verreaux's white-footed rat,Animalia,Rodentia,Muridae,Myomys,"herbivore; length: 25 cm, tail-length: 14 cm; greyish-brown colouredback, underside paler; white feet,","forest, shrubland, grassland, woodland, rocky area, swamps, mountains","AT1201,AT1202,AT1203,AT1314,AT1322",ZA,,,stuartstuart2007[126],http://en.wikipedia.org/wiki/Myomys_verreauxii,1179266,
myosorexcafer,Myosorex cafer,,Dark-footed forest shrew,Animalia,Soricomorpha,Soricidea,Myosorex,"insectivore; length: 12 cm, tail-length: 4 cm; dark brown to black coloured fur, paler underparts; long mobile snout; small eyes;",forest,"AT1004,AT1012,AT0116",ZA,,,stuartstuart2007[40],http://en.wikipedia.org/wiki/Myosorex_cafer,1178898,
myosorexlongicaudatus,Myosorex longicaudatus,,Long-tailed forest shrew,Animalia,Soricomorpha,Soricidea,Myosorex,"insectivore; length: 15 cm, tail-length: 6 cm; dark brown to black coloured fur, paler underparts; long mobile snout; small eyes;","forest, grassland, fynbos","AT1004,AT0116,AT0119,AT1012",ZA,,,stuartstuart2007[40],http://en.wikipedia.org/wiki/Myosorex_longicaudatus,1178901,
myosorexsclateri,Myosorex sclateri,,Sclater's forest shrew,Animalia,Soricomorpha,Soricidea,Myosorex,"insectivore; length: 14 cm, tail-length: 5 cm; dark brown to black coloured fur, paler underparts; long mobile snout; small eyes;","flooded grassland, swamps",AT0115,ZA,,,stuartstuart2007[40],http://en.wikipedia.org/wiki/Myosorex_sclateri,1178905,
myosorexvarius,Myosorex varius,,Forest shrew,Animalia,Soricomorpha,Soricidea,Myosorex,"insectivore; length: 12 cm, tail-length: 4 cm; dark brown coloured fur, paler underparts; long mobile snout; small eyes;","savanna, forest, grassland","AT1322,AT1201,AT1202,AT1203,AT1314,AT1004,AT1012,AT1009,AT0116,AT0717,AT0709",ZA,,,stuartstuart2007[40],http://en.wikipedia.org/wiki/Myosorex_varius,1178907,
myotisbocagei,Myotis bocagei,,Rufous myotis,Animalia,Chiroptera,Vespertilionidae,Myotis,"insectivore; length: 10 cm; reddish-brown on the upperparts, whitish on the underparts, the wing-membrane and the large ears are black; elongated muzzle;","savanna, forest","AT1004,AT0717,AT1009,AT0709,AT0719,AT1006","MZ,ZA,ZW",,,stuartstuart2007[62],http://en.wikipedia.org/wiki/Myotis_bocagii,327572,
myotistricolor,Myotis tricolor,,Cape hairy bat,Animalia,Chiroptera,Vespertilionidae,Myotis,"insectivore; length: 11 cm; reddish-brown on the upperparts, whitish on the underparts, the wing-membrane and the large ears are dark brown; elongated muzzle;","savanna, shrubland","AT1322,AT1201,AT1202,AT1203,AT1314,AT1004,AT1012,AT0116,AT0717,AT1003,AT0725,AT0719","MZ,ZA,ZW",,,stuartstuart2007[62],http://en.wikipedia.org/wiki/Myotis_tricolor,327627,
myotiswelwitschii,Myotis welwitschii,,Welwitsch's bat,Animalia,Chiroptera,Vespertilionidae,Myotis,"insectivore; length: 12 cm; reddish-brown on the upperparts, whitish on the underparts; bold red-and-black pattern on the wing-membrane; elongated muzzle; large ears;","savanna, forest, shrubland, grassland","AT0717,AT0725,AT0719,AT0709,AT1309,AT1009,AT1006,AT1004","ZA,ZW",,,stuartstuart2007[62],http://en.wikipedia.org/wiki/Myotis_welwitschii,327629,
myrmecocichlaaethiops,Myrmecocichla aethiops,,Ant-chat,Animalia,Passeriformes,Muscicapidae,Myrmecocichla,,,AT0108;AT0711;AT0713;AT0714;AT0716;AT0722;AT1010,TZ;KE;CM;NG;SN;GM,,,,,1051587,
myrmecocichlaformicivora,Myrmecocichla formicivora,,Ant-eating chat,Animalia,Passeriformes,Muscicapidae,Myrmecocichla,,,AT0709,"BW,ZA",,,,http://en.wikipedia.org/wiki/Myrmecocichla_formicivora,1051590,
myrmeleonquinquemaculatus,Myrmeleon quinquemaculatus,,Dragonfly,Animalia,Neuroptera,Myrmeleontidae,Myrmeleon,,,AT1309,"BW,NA",,,,http://en.wikipedia.org/wiki/Myrmeleon_quinquemaculata,8108423,
mystromysalbicaudatus,Mystromys albicaudatus,,White-tailed mouse,Animalia,Rodentia,Nesomyidae,Mystromys,"omnivore; total length: 22 cm, tail-length: 6 cm; grey-brown body; white tail; large eyes;","savanna, grassland, semi-arid desert","AT1201,AT1202,AT1203,AT1004,AT1009,AT1322,AT1314,AT1003,AT0717,AT0709,AT1309",ZA,,,stuartstuart2007[108],http://en.wikipedia.org/wiki/Mystromys_albicaudatus,1179534,
naja,Naja,,,Metazoa,Squamata,Elapidae,Naja,,,,,,,,,40086292,
najahaje,Naja haje,,Egyptian cobra,Animalia,Squamata,Elapidae,Naja,,,,,,,,http://en.wikipedia.org/wiki/Naja_haje,458632,
najahajehaje,Naja haje haje,,Egyptian Cobra,Animalia,Squamata,Elapidae,Naja,,,,,,,,,1250383,
najamelanoleuca,Naja melanoleuca,,Forest Cobra,Animalia,Squamata,Elapidae,Naja,,,AT0103;AT0114;AT0125;AT0130;AT0707;AT0721;IM0154,CI;TZ;KE;CM;LK;GN;GM,,,,,791405,
najanigricollis,Naja nigricollis,,Black-necked spitting cobra,Animalia,Squamata,Elapidae,Naja,,,AT0709,"BW,ZA",,,,http://en.wikipedia.org/wiki/Naja_nigricollis,791404,
najanivea,Naja nivea,,Cape cobra,Animalia,Squamata,Elapidae,Naja,,,AT1309,"BW,NA,ZA",,,,http://en.wikipedia.org/wiki/Naja_nivea,791402,
najaswelwitschii,Najas welwitschii,,,Plantae,Alismatales,Hydrocharitaceae,Najas,,,,,,,,,1088974,
nandiniabinotata,Nandinia binotata,,African palm civet,Animalia,Carnivora,Nandiniidae,Nandinia,"omnivore; length: 87-97 cm, tail-length: 45-50 cm; long, slender body; brown fur with numerous dark spots; short ears;","savanna, forest, shrubland, grassland, woodland","AT1006,AT0719","MZ,ZW",,,stuartstuart2007[162],http://en.wikipedia.org/wiki/Nandinia_binotata,328048,
neamblysomusgunningi,Neamblysomus gunningi,,Gunning's golden mole,Animalia,Afrosoricida,Chrysochloridae,Neamblysomus,"carnivore; body-length: 12 cm; golden-brown fur; no visible tail or ears, the eyes are covered with skin;","savanna, forest, grassland",AT1004,ZA,,,stuartstuart2007[30],http://en.wikipedia.org/wiki/Neamblysomus_gunningi,1053904,
neamblysomusjulianae,Neamblysomus julianae,,Juliana's golden mole,Animalia,Afrosoricida,Chrysochloridae,Neamblysomus,carnivore; body-length: 10 cm; the shiny fur is light brown and even lighter in the underside and flanks; neither tail nor ears are visible; the eyes are covered with skin,"savanna, grassland","AT0725,AT0717",ZA,,,stuartstuart2007[30],http://en.wikipedia.org/wiki/Neamblysomus_julianae,1053903,
necrosyrtesmonachus,Necrosyrtes monachus,,Hooded Vulture,Animalia,Accipitriformes,Accipitridae,Necrosyrtes,,,AT0101;AT0111;AT0112;AT0130;AT0705;AT0706;AT0707;AT0714;AT0715;AT0716;AT0721;AT0722;AT0725;AT1007;AT1008;AT1403,GW;ZM;TZ;KE;ZA;SN;SL;ET;GM;UG;GH,,,,,1048942,
nectariniaamethystina,Nectarinia amethystina,,Amethyst sunbird,Animalia,,,,,,,,,,,http://en.wikipedia.org/wiki/Amethyst_sunbird,1051731,
nectariniamariquensis,Nectarinia mariquensis,,Marico sunbird,Animalia,Passeriformes,Nectariniidae,Nectarinia,,,AT1309,"BW,NA,ZA",,,,http://en.wikipedia.org/wiki/Nectarinia_mariquensis,1051767,
nectariniapulchella,Nectarinia pulchella,,Beautiful Sunbird,Animalia,Passeriformes,Nectariniidae,Nectarinia,,,AT0109;AT0112;AT0705;AT0707;AT0711;AT0714;AT0715;AT0716;AT0722;AT1007;AT1403,TZ;KE;ET;GM;UG;GH,,,,,1051783,
nectariniidae,Nectariniidae,,Sunbird,Animalia,Passeriformes,Nectariniidae,,,,AT0709,"BW,ZA",,,,http://en.wikipedia.org/wiki/Nectariniidae_sp,1636,
nelsoniacanescens,Nelsonia canescens,,blue pussyleaf,Plantae,Lamiales,Acanthaceae,Nelsonia,,,AT0130;AT0704;AT0722,GN;CI;TZ;BF;BJ,,,,,486735,
neocaryamacrophylla,Neocarya macrophylla,,,Plantae,Malpighiales,Chrysobalanaceae,Neocarya,,,AT0707;AT1403,GN;FR;GM;SN,,,,,632327,
neophronpercnopterus,Neophron percnopterus,,Egyptian eagle,Animalia,,,,,,,,,,,http://en.wikipedia.org/wiki/Egyptian_vulture,914577,
neorautaneniaamboensis,Neorautanenia amboensis,,Neorautanenia sp.,Plantae,Fabales,Fabaceae,Neorautanenia,,,AT1309,"BW,NA,ZA",,,,http://en.wikipedia.org/wiki/Neorautanenia_amboensis,645083,
neoromiciazuluensis,Neoromicia zuluensis,,Zulu serotine,Animalia,Chiroptera,Vespertilionidae,Neoromicia,insectivore; length: 8 cm; brown fur; small brown ears; white edged membrane;,savanna,"AT1316,AT0702,AT0726,AT0725,AT0709,AT0717,AT1004,AT1009,AT1309","BW,NA,ZA",,,stuartstuart2007[64],http://en.wikipedia.org/wiki/Neoromicia_zuluensis,4437322,
neotisdenhami,Neotis denhami,,Denham's Bustard,Animalia,Gruiformes,Otididae,Neotis,,,AT0115;AT0116;AT0705;AT0711;AT0716;AT0721;AT0722;AT0907;AT1003;AT1004;AT1009;AT1010;AT1012;AT1015;AT1201;AT1203,ZM;KE;ZA;BJ;NG;MW;BW;UG;GH,,,,,915365,
neotragusmoschatus,Neotragus moschatus,,Suni,Animalia,Artiodactyla,Bovidae,Neotragus,"herbivore; height: 30-40 cm; light brown to reddish-brown coat with white speckles on the back; the belly and insides of the legs are white; the tail is long and dark with white margins, it is white underneath; the upper lip is longer than the lower lip; the males are smaller and have straight horns that slope backwards in line with the face;","montane forest, riparian shrubland","AT0725,AT0719,AT0128,AT0119","MZ,ZW",,,cillie1997[60],http://en.wikipedia.org/wiki/neotragus_moschatus,311493,
nepidae,Nepidae,,Water scorpion,Animalia,Hemiptera,Nepidae,,,,AT0709,"BW,ZA",,,,http://en.wikipedia.org/wiki/Nepidae_sp,615,
neptuniaoleracea,Neptunia oleracea,,Water Mimosa,Plantae,Fabales,Fabaceae,Neptunia,,,AT0713;AT0722;AT0903;IM0154;NT0137,ML;BF;CO;LK;NG,,,,,417040,
nerinelaticoma,Nerine laticoma,,Vlei lily,Plantae,Asparagales,Amaryllidaceae,Nerine,"up to 50 cm tall, perennial, umbels of white flowers with a red stripe on each petal, leaves only appear when flowering, flowers poisonous for livestock, blub used as medicine",,AT1309,"BW,NA,ZA",,,vanderwalt1999[100],http://en.wikipedia.org/wiki/Nerine,1010072,
nettapusauritus,Nettapus auritus,,African Pygmy Goose,Animalia,Anseriformes,Anatidae,Nettapus,,,AT0108;AT0111;AT0112;AT0119;AT0202;AT0704;AT0705;AT0707;AT0713;AT0715;AT0721;AT0722;AT0725;AT0726;AT0907;AT1007;AT1008;AT1402,ZM;MG;TZ;KE;NA;ZA;CD;BW;SN;TG;ET;GM;SD;UG;GH,,,,,1048533,
